374,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,1619066,-,700,Strata,16 to 20,2314,Dec-2019
375,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2245320,-,980,Strata,16 to 20,2292,Dec-2019
376,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,1665160,-,743,Strata,11 to 15,2242,Dec-2019
377,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2487177,-,1163,Strata,11 to 15,2139,Dec-2019
378,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,1660359,-,753,Strata,06 to 10,2204,Dec-2019
379,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,3158427,-,1152,Strata,21 to 25,2742,Dec-2019
380,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2193325,-,980,Strata,16 to 20,2239,Dec-2019
381,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,1634431,-,689,Strata,11 to 15,2373,Dec-2019
382,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2684500,-,1141,Strata,21 to 25,2353,Dec-2019
383,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2181802,-,1012,Strata,11 to 15,2156,Dec-2019
384,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,1055000,-,667,Strata,06 to 10,1581,Dec-2019
385,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,733000,-,463,Strata,06 to 10,1584,Nov-2019
386,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2511185,-,1163,Strata,11 to 15,2160,Nov-2019
387,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2181802,-,990,Strata,11 to 15,2203,Nov-2019
388,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,1654597,-,753,Strata,06 to 10,2196,Nov-2019
389,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,3010000,-,1206,Strata,16 to 20,2497,Nov-2019
390,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2108819,-,1001,Strata,01 to 05,2107,Nov-2019
391,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1170000,-,1227,Strata,01 to 05,953,Nov-2019
392,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,788000,-,463,Strata,16 to 20,1702,Nov-2019
393,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,1649795,-,764,Strata,11 to 15,2159,Nov-2019
394,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2409393,-,1163,Strata,01 to 05,2073,Nov-2019
395,THE PATERSON,PATERSON ROAD,Condominium,09,CCR,Freehold,Resale,1,4520000,-,2820,Strata,16 to 20,1603,Nov-2019
396,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2147231,-,1023,Strata,06 to 10,2100,Nov-2019
397,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,945000,-,624,Strata,01 to 05,1514,Nov-2019
398,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2756000,-,1163,Strata,01 to 05,2371,Nov-2019
399,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2467011,-,1163,Strata,06 to 10,2122,Nov-2019
400,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,1450000,-,678,Strata,01 to 05,2138,Nov-2019
401,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2457408,-,1163,Strata,06 to 10,2114,Nov-2019
402,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,3740369,-,1593,Strata,16 to 20,2348,Nov-2019
403,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,740000,-,441,Strata,06 to 10,1677,Nov-2019
404,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,1591217,-,721,Strata,06 to 10,2206,Nov-2019
405,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2902987,-,1206,Strata,21 to 25,2408,Nov-2019
406,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,1638272,-,753,Strata,01 to 05,2174,Nov-2019
407,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,1622907,-,753,Strata,06 to 10,2154,Nov-2019
408,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2618738,-,1163,Strata,16 to 20,2253,Nov-2019
409,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,6986183,-,2250,Strata,21 to 25,3105,Oct-2019
410,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,1574892,-,678,Strata,01 to 05,2322,Oct-2019
411,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2710927,-,1163,Strata,11 to 15,2332,Oct-2019
412,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,3018000,-,1163,Strata,16 to 20,2596,Oct-2019
413,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,1581614,-,732,Strata,01 to 05,2161,Oct-2019
414,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,1632510,-,753,Strata,01 to 05,2167,Oct-2019
415,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2554200,-,1163,Strata,11 to 15,2197,Oct-2019
416,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2942360,-,1163,Strata,11 to 15,2531,Oct-2019
417,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1055000,-,1023,Strata,11 to 15,1032,Oct-2019
418,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Resale,1,2235000,-,1119,Strata,11 to 15,1997,Oct-2019
419,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,940000,-,624,Strata,01 to 05,1506,Oct-2019
420,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3078900,-,1163,Strata,21 to 25,2648,Oct-2019
421,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3241260,-,1163,Strata,26 to 30,2788,Oct-2019
422,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3157110,-,1163,Strata,21 to 25,2716,Oct-2019
423,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1288000,-,1227,Strata,11 to 15,1050,Sep-2019
424,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,7390455,-,2250,Strata,31 to 35,3285,Sep-2019
425,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,7270285,-,2250,Strata,26 to 30,3232,Sep-2019
426,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,5779980,-,2110,Strata,11 to 15,2740,Sep-2019
427,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2988000,-,1163,Strata,16 to 20,2570,Sep-2019
428,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2811000,-,1163,Strata,16 to 20,2418,Sep-2019
429,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2769085,-,1163,Strata,01 to 05,2382,Sep-2019
430,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,950000,-,624,Strata,06 to 10,1522,Sep-2019
431,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,7216110,-,2250,Strata,26 to 30,3208,Sep-2019
432,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2972970,-,1163,Strata,16 to 20,2557,Sep-2019
433,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,1933000,-,764,Strata,06 to 10,2529,Aug-2019
434,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2633700,-,1141,Strata,11 to 15,2308,Aug-2019
435,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,700000,-,409,Strata,16 to 20,1711,Aug-2019
436,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2631000,-,1173,Strata,11 to 15,2242,Aug-2019
437,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3387780,-,1152,Strata,26 to 30,2941,Aug-2019
438,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,7041870,-,2250,Strata,21 to 25,3130,Aug-2019
439,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,738000,-,441,Strata,06 to 10,1672,Aug-2019
440,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2760000,-,1163,Strata,01 to 05,2374,Aug-2019
441,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,985000,-,624,Strata,06 to 10,1578,Aug-2019
442,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2559000,-,1173,Strata,01 to 05,2181,Aug-2019
443,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2543310,-,1173,Strata,01 to 05,2168,Aug-2019
444,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3579015,-,1593,Strata,01 to 05,2247,Jul-2019
445,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,725000,-,441,Strata,01 to 05,1643,Jul-2019
446,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2795760,-,1163,Strata,06 to 10,2405,Jul-2019
447,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2985000,-,1206,Strata,16 to 20,2476,Jul-2019
448,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,1862000,-,732,Strata,11 to 15,2544,Jul-2019
449,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2959000,-,1152,Strata,11 to 15,2569,Jul-2019
450,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,7366590,-,2250,Strata,31 to 35,3275,Jul-2019
451,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3250000,-,1152,Strata,16 to 20,2822,Jul-2019
452,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3408570,-,1152,Strata,26 to 30,2959,Jul-2019
453,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2845000,-,1163,Strata,06 to 10,2447,Jul-2019
454,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2554200,-,1173,Strata,06 to 10,2177,Jul-2019
455,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2775960,-,1163,Strata,06 to 10,2388,Jul-2019
456,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,750000,-,441,Strata,01 to 05,1699,Jul-2019
457,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2797900,-,1163,Strata,11 to 15,2407,Jul-2019
458,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2803000,-,1163,Strata,06 to 10,2411,Jul-2019
459,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,1445000,-,958,Strata,06 to 10,1508,Jun-2019
460,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3619000,-,1593,Strata,06 to 10,2272,Jun-2019
461,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3353560,-,1152,Strata,26 to 30,2912,Jun-2019
462,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,735000,-,441,Strata,01 to 05,1665,Jun-2019
463,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3838000,-,1593,Strata,11 to 15,2409,Jun-2019
464,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,1842144,-,732,Strata,06 to 10,2517,Jun-2019
465,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2615580,-,1173,Strata,11 to 15,2229,May-2019
466,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,1813000,-,700,Strata,06 to 10,2591,May-2019
467,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,1858230,-,743,Strata,06 to 10,2502,May-2019
468,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,1827540,-,710,Strata,11 to 15,2572,May-2019
469,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2587860,-,1141,Strata,06 to 10,2268,May-2019
470,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,7025850,-,2174,Strata,26 to 30,3231,May-2019
471,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,4604000,-,1561,Strata,21 to 25,2950,May-2019
472,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,1860000,-,743,Strata,06 to 10,2504,Apr-2019
473,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3175000,-,1152,Strata,21 to 25,2757,Apr-2019
474,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3808000,-,1582,Strata,11 to 15,2407,Apr-2019
475,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,5389560,-,2034,Strata,06 to 10,2649,Apr-2019
476,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,768000,-,441,Strata,06 to 10,1740,Apr-2019
477,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,5734670,-,2002,Strata,16 to 20,2864,Apr-2019
478,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,6380550,-,2217,Strata,16 to 20,2878,Apr-2019
479,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,1724800,-,678,Strata,01 to 05,2543,Apr-2019
480,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3539250,-,1582,Strata,01 to 05,2237,Apr-2019
481,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2788000,-,1163,Strata,06 to 10,2398,Apr-2019
482,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2568000,-,1141,Strata,06 to 10,2251,Apr-2019
483,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,5850000,-,2250,Strata,11 to 15,2600,Apr-2019
484,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2576970,-,1141,Strata,06 to 10,2259,Apr-2019
485,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2713590,-,1281,Strata,06 to 10,2118,Apr-2019
486,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2552220,-,1163,Strata,06 to 10,2195,Apr-2019
487,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1125000,-,1206,Strata,01 to 05,933,Apr-2019
488,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,6157060,-,2250,Strata,16 to 20,2737,Apr-2019
489,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,5352000,-,2110,Strata,06 to 10,2537,Apr-2019
490,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,Sub Sale,1,720000,-,420,Strata,11 to 15,1715,Mar-2019
491,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,1871000,-,743,Strata,11 to 15,2519,Mar-2019
492,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3988000,-,1561,Strata,11 to 15,2555,Mar-2019
493,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,6285600,-,2174,Strata,16 to 20,2891,Mar-2019
494,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,5444610,-,2034,Strata,11 to 15,2676,Mar-2019
495,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,6596970,-,2174,Strata,26 to 30,3034,Mar-2019
496,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,4268000,-,1561,Strata,16 to 20,2735,Mar-2019
497,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,5278740,-,2250,Strata,01 to 05,2346,Mar-2019
498,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,1534000,-,1023,Strata,16 to 20,1500,Mar-2019
499,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,5261850,-,2034,Strata,06 to 10,2586,Mar-2019
500,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,4017000,-,1561,Strata,11 to 15,2574,Mar-2019
501,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,2342000,-,1733,Strata,06 to 10,1351,Mar-2019
502,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2594490,-,1206,Strata,01 to 05,2152,Mar-2019
503,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3597000,-,1582,Strata,01 to 05,2273,Feb-2019
504,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,2339550,-,1733,Strata,01 to 05,1350,Feb-2019
505,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Sub Sale,1,1700000,-,700,Strata,06 to 10,2430,Feb-2019
506,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2592100,-,1206,Strata,01 to 05,2150,Feb-2019
507,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2600000,-,1163,Strata,06 to 10,2237,Feb-2019
508,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,985000,-,624,Strata,16 to 20,1578,Jan-2019
509,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,1816000,-,710,Strata,06 to 10,2556,Jan-2019
510,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2562120,-,1163,Strata,06 to 10,2204,Jan-2019
511,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,2458000,-,1733,Strata,01 to 05,1418,Jan-2019
512,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2808000,-,1163,Strata,11 to 15,2415,Jan-2019
513,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2988490,-,1163,Strata,16 to 20,2571,Jan-2019
514,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1280000,-,1227,Strata,16 to 20,1043,Jan-2019
515,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,780000,-,474,Strata,01 to 05,1647,Jan-2019
516,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3111000,-,1152,Strata,16 to 20,2701,Jan-2019
517,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3096000,-,1152,Strata,16 to 20,2688,Jan-2019
518,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2750000,-,1163,Strata,01 to 05,2366,Dec-2018
519,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,1837000,-,700,Strata,11 to 15,2626,Dec-2018
520,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3641000,-,1582,Strata,06 to 10,2301,Dec-2018
521,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3732000,-,1582,Strata,11 to 15,2359,Dec-2018
522,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1210000,-,1238,Strata,01 to 05,977,Dec-2018
523,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,5748900,-,2250,Strata,11 to 15,2555,Nov-2018
524,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,5467800,-,2174,Strata,06 to 10,2515,Nov-2018
525,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,1847340,-,700,Strata,06 to 10,2640,Nov-2018
526,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3082000,-,1152,Strata,21 to 25,2676,Nov-2018
527,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,1836000,-,721,Strata,06 to 10,2546,Nov-2018
528,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Sub Sale,1,1820000,-,710,Strata,16 to 20,2562,Nov-2018
529,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2872000,-,1152,Strata,11 to 15,2494,Nov-2018
530,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3675530,-,1582,Strata,06 to 10,2323,Nov-2018
531,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Sub Sale,1,1782000,-,700,Strata,21 to 25,2547,Nov-2018
532,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3889700,-,1561,Strata,16 to 20,2492,Nov-2018
533,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,6067700,-,2174,Strata,16 to 20,2791,Nov-2018
534,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Sub Sale,1,1800000,-,732,Strata,21 to 25,2459,Nov-2018
535,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Sub Sale,1,1150000,-,667,Strata,01 to 05,1723,Nov-2018
